ID,Pred
2018_1104_1112,0.24877206649597006
2018_1104_1113,0.5138609029929979
2018_1104_1116,0.32530376453872045
2018_1104_1120,0.29285127919161014
2018_1104_1137,0.8090519345656236
2018_1104_1138,0.6288891922197436
2018_1104_1139,0.45803514142483137
2018_1104_1153,0.19871124777105437
2018_1104_1155,0.35343467622227603
2018_1104_1158,0.875377380028308
2018_1104_1166,0.43811001326711396
2018_1104_1168,0.8818056094889611
2018_1104_1172,0.728276768526191
2018_1104_1181,0.18416134611222143
2018_1104_1196,0.41725382267815225
2018_1104_1199,0.4549627234751312
2018_1104_1209,0.9070903746140234
2018_1104_1211,0.20274929234376388
2018_1104_1222,0.35039730778505285
2018_1104_1233,0.8892154978269994
2018_1104_1242,0.17373911629552102
2018_1104_1243,0.42550544003846724
2018_1104_1246,0.2480507565255192
2018_1104_1252,0.934965874894315
2018_1104_1254,0.9626119211126055
2018_1104_1260,0.5625446262490744
2018_1104_1267,0.7748794449280173
2018_1104_1274,0.5378056474558054
2018_1104_1276,0.254618722706041
2018_1104_1277,0.16023629889662597
2018_1104_1281,0.5006788016886657
2018_1104_1285,0.814957938093044
2018_1104_1293,0.837962647307913
2018_1104_1300,0.9641475132719651
2018_1104_1301,0.513840883935958
2018_1104_1305,0.2654379873389818
2018_1104_1308,0.5694762197050137
2018_1104_1314,0.18939064991720894
2018_1104_1326,0.25304733711620037
2018_1104_1328,0.5069084736738958
2018_1104_1335,0.8540024299941918
2018_1104_1344,0.5097085670699156
2018_1104_1345,0.1321951631745133
2018_1104_1347,0.9195875634226487
2018_1104_1348,0.35593957526441306
2018_1104_1355,0.6463755472857727
2018_1104_1361,0.6843630796106626
2018_1104_1371,0.3910752822523216
2018_1104_1372,0.8737669141981226
2018_1104_1382,0.6254231842180544
2018_1104_1393,0.5138229512641179
2018_1104_1395,0.3724494677924276
2018_1104_1397,0.209875589166742
2018_1104_1400,0.469785885802216
2018_1104_1401,0.3825009547979437
2018_1104_1403,0.27161398946635135
2018_1104_1411,0.944323334242715
2018_1104_1417,0.5373877739858184
2018_1104_1420,0.9236278690618434
2018_1104_1422,0.846588543348013
2018_1104_1437,0.10726694491197979
2018_1104_1438,0.09285281044169144
2018_1104_1439,0.52404611004345
2018_1104_1452,0.23862495157216845
2018_1104_1455,0.3395156300358302
2018_1104_1460,0.8950691190274637
2018_1104_1462,0.16550990518279332
2018_1112_1113,0.7547607174003911
2018_1112_1116,0.5955148727143929
2018_1112_1120,0.5798203680876494
2018_1112_1137,0.8891184877800068
2018_1112_1138,0.8263617762057398
2018_1112_1139,0.68035865807062
2018_1112_1153,0.4909007454770411
2018_1112_1155,0.6079315660583638
2018_1112_1158,0.9120337566983016
2018_1112_1166,0.7325889272378602
2018_1112_1168,0.9649504896743827
2018_1112_1172,0.8699581668410005
