ID,Pred
2018_1104_1112,0.23174424493587092
2018_1104_1113,0.4996823687065623
2018_1104_1116,0.36368143379978185
2018_1104_1120,0.3206821270368815
2018_1104_1137,0.5814541785408092
2018_1104_1138,0.4746050574479851
2018_1104_1139,0.4147685907638351
2018_1104_1153,0.24840148993758268
2018_1104_1155,0.3693197763974127
2018_1104_1158,0.6752137728105451
2018_1104_1166,0.47589848710054794
2018_1104_1168,0.7847840493957152
2018_1104_1172,0.5932155589526109
2018_1104_1181,0.21027943514500844
2018_1104_1196,0.423437922816598
2018_1104_1199,0.49690459092878453
2018_1104_1209,0.7239724188732974
2018_1104_1211,0.21827424221967445
2018_1104_1222,0.3693197763974127
2018_1104_1233,0.7611319700757714
2018_1104_1242,0.1568729446624311
2018_1104_1243,0.43074690393865767
2018_1104_1246,0.2364135652053137
2018_1104_1252,0.7988672413356299
2018_1104_1254,0.9407676448477631
2018_1104_1260,0.4409831717558125
2018_1104_1267,0.6521520018734547
2018_1104_1274,0.510858270821506
2018_1104_1276,0.23174424493587092
2018_1104_1277,0.16106465139320034
2018_1104_1281,0.48181415914107256
2018_1104_1285,0.6455295999400179
2018_1104_1293,0.655856724778357
2018_1104_1300,0.9686769830280747
2018_1104_1301,0.4831075887936353
2018_1104_1305,0.29808459185774755
2018_1104_1308,0.4771627497556774
2018_1104_1314,0.20878027973960306
2018_1104_1326,0.2879311903146339
2018_1104_1328,0.49690459092878453
2018_1104_1335,0.6918198164373437
2018_1104_1344,0.47185808306014376
2018_1104_1345,0.16321653959507726
2018_1104_1347,0.7988672413356299
2018_1104_1348,0.4174776598067309
2018_1104_1355,0.5623504076973846
2018_1104_1361,0.550108793134945
2018_1104_1371,0.38104166109749055
2018_1104_1372,0.7190470784693772
2018_1104_1382,0.49690459092878453
2018_1104_1393,0.5151087746022311
2018_1104_1395,0.36368143379978185
2018_1104_1397,0.21027943514500844
2018_1104_1400,0.4495656916015152
2018_1104_1401,0.38104166109749055
2018_1104_1403,0.35466100875036644
2018_1104_1411,0.8848995741882961
2018_1104_1417,0.49690459092878453
2018_1104_1420,0.8119743385385656
2018_1104_1422,0.6457094819715339
2018_1104_1437,0.10972176888030324
2018_1104_1438,0.08858041738153245
2018_1104_1439,0.5299585216758418
2018_1104_1452,0.29430977708020095
2018_1104_1455,0.3693197763974127
2018_1104_1460,0.7162215966144327
2018_1104_1462,0.1568729446624311
2018_1112_1113,0.7565984078159398
2018_1112_1116,0.6130008819277932
2018_1112_1120,0.5972688674264132
2018_1112_1137,0.8165241859555931
2018_1112_1138,0.7308220377112004
2018_1112_1139,0.6930068832878412
2018_1112_1153,0.5362522019732395
2018_1112_1155,0.6522800705180506
2018_1112_1158,0.8789639063148101
2018_1112_1166,0.7389233605463714
2018_1112_1168,0.9379702499952834
2018_1112_1172,0.8261365222692454
2018_1112_1181,0.4518683965218672
2018_1112_1196,0.6954618595911588
2018_1112_1199,0.7429924708321779
2018_1112_1209,0.9095782302798853
2018_1112_1211,0.4746050574479851
2018_1112_1222,0.6455295999400179
2018_1112_1233,0.9315693940302774
2018_1112_1242,0.3693197763974127
2018_1112_1243,0.6954618595911588
2018_1112_1246,0.5167489100884253
2018_1112_1252,0.9426413345752266
2018_1112_1254,0.9877399986794112
2018_1112_1260,0.7161314210093069
2018_1112_1267,0.8682036391195647
2018_1112_1274,0.7636298810169804
2018_1112_1276,0.48181415914107256
2018_1112_1277,0.3693197763974127
2018_1112_1281,0.7308220377112004
2018_1112_1285,0.8583746045205712
2018_1112_1293,0.8730004901734183
2018_1112_1300,1.0
2018_1112_1301,0.7370752062385599
2018_1112_1305,0.5828152708067522
2018_1112_1308,0.7264921039126675
2018_1112_1314,0.4369758601676139
2018_1112_1326,0.5767746653754783
2018_1112_1328,0.7470205785267953
2018_1112_1335,0.879769501768504
2018_1112_1344,0.7243222572983765
2018_1112_1345,0.38682879761088407
2018_1112_1347,0.9407676448477631
2018_1112_1348,0.6752137728105451
2018_1112_1355,0.8051044042664788
2018_1112_1361,0.8000302733871333
2018_1112_1371,0.6584199571015892
2018_1112_1372,0.8940646847205468
2018_1112_1382,0.7565984078159398
2018_1112_1393,0.7721326859673905
2018_1112_1395,0.6287584457509927
2018_1112_1397,0.4655194390571924
2018_1112_1400,0.7161314210093069
2018_1112_1401,0.6584199571015892
2018_1112_1403,0.6109379591977256
2018_1112_1411,0.9761666777024578
2018_1112_1417,0.7451765290737311
2018_1112_1420,0.9426413345752266
2018_1112_1422,0.8583746045205712
2018_1112_1437,0.2948031719552606
2018_1112_1438,0.25524019961500205
2018_1112_1439,0.7836448130879556
2018_1112_1452,0.5814541785408092
2018_1112_1455,0.6481252042522435
2018_1112_1460,0.8940646847205468
2018_1112_1462,0.37219729103963317
2018_1113_1116,0.35466100875036644
2018_1113_1120,0.3246239259786804
2018_1113_1137,0.5789601964285835
2018_1113_1138,0.4746050574479851
2018_1113_1139,0.41131327624508707
2018_1113_1153,0.2505708793455593
2018_1113_1155,0.3693197763974127
2018_1113_1158,0.6776687491138627
2018_1113_1166,0.48181415914107256
2018_1113_1168,0.7967966011001797
2018_1113_1172,0.5932155589526109
2018_1113_1181,0.20878027973960306
2018_1113_1196,0.43074690393865767
2018_1113_1199,0.4843718514487649
2018_1113_1209,0.7212169250836682
2018_1113_1211,0.22468353603692673
2018_1113_1222,0.3693197763974127
2018_1113_1233,0.7628267388290528
2018_1113_1242,0.1568729446624311
2018_1113_1243,0.43074690393865767
2018_1113_1246,0.23174424493587092
2018_1113_1252,0.8034505746689632
2018_1113_1254,0.9407676448477631
2018_1113_1260,0.4495656916015152
2018_1113_1267,0.6522800705180506
2018_1113_1274,0.5036009391403826
2018_1113_1276,0.23174424493587092
2018_1113_1277,0.16106465139320034
2018_1113_1281,0.4843718514487649
2018_1113_1285,0.6428690221958069
2018_1113_1293,0.6606646003875726
2018_1113_1300,0.9686769830280747
2018_1113_1301,0.4843718514487649
2018_1113_1305,0.30024145460284557
2018_1113_1308,0.4771627497556774
2018_1113_1314,0.20878027973960306
2018_1113_1326,0.2879311903146339
2018_1113_1328,0.49690459092878453
2018_1113_1335,0.6776687491138627
2018_1113_1344,0.46149346503121846
2018_1113_1345,0.16226301597800225
2018_1113_1347,0.8018707319795253
2018_1113_1348,0.41131327624508707
2018_1113_1355,0.5719065796807412
2018_1113_1361,0.5455486897858773
2018_1113_1371,0.37341358478604747
2018_1113_1372,0.7162215966144327
2018_1113_1382,0.4856652811013277
2018_1113_1393,0.5123309968244533
2018_1113_1395,0.36368143379978185
2018_1113_1397,0.21027943514500844
2018_1113_1400,0.4495656916015152
2018_1113_1401,0.37341358478604747
2018_1113_1403,0.35466100875036644
2018_1113_1411,0.8840939787346022
2018_1113_1417,0.4843718514487649
2018_1113_1420,0.8069948551203247
2018_1113_1422,0.6458608254744955
2018_1113_1437,0.10972176888030324
2018_1113_1438,0.08858041738153245
2018_1113_1439,0.544265447006352
2018_1113_1452,0.29500184401284235
2018_1113_1455,0.3693197763974127
