ID,Pred
2014_1107_1110,0.3149220327222941
2014_1107_1112,0.012007337067534235
2014_1107_1113,0.07722101146853122
2014_1107_1124,0.04530275473101878
2014_1107_1140,0.08291431302474463
2014_1107_1142,0.531716419428205
2014_1107_1153,0.03957561538662797
2014_1107_1157,0.5341580361776276
2014_1107_1160,0.05623263886029389
2014_1107_1163,0.028623636536331393
2014_1107_1166,0.03060114349863102
2014_1107_1173,0.07740766122652533
2014_1107_1174,0.1563702255882726
2014_1107_1181,0.02804082860677082
2014_1107_1184,0.2933960721980185
2014_1107_1196,0.01047159377444517
2014_1107_1203,0.07680648762815466
2014_1107_1211,0.0356836119761647
2014_1107_1217,0.10039440544969291
2014_1107_1234,0.06953438857078638
2014_1107_1235,0.023298718622024348
2014_1107_1242,0.027538105608933768
2014_1107_1243,0.08179484502982991
2014_1107_1246,0.031465268162002034
2014_1107_1257,0.019497683043840246
2014_1107_1264,0.13242843876134522
2014_1107_1269,0.19958593225354174
2014_1107_1272,0.06467120883004243
2014_1107_1273,0.1896928500509789
2014_1107_1276,0.029539376361236113
2014_1107_1277,0.023049028265916132
2014_1107_1291,0.5540921167655638
2014_1107_1295,0.1690719458287433
2014_1107_1300,0.2179951368668155
2014_1107_1301,0.09563002669110592
2014_1107_1304,0.10476926808280006
2014_1107_1307,0.04470201436037317
2014_1107_1308,0.15659128938791642
2014_1107_1314,0.049424810414985344
2014_1107_1326,0.03623070948062381
2014_1107_1328,0.04890143454450879
2014_1107_1329,0.057864780524116054
2014_1107_1332,0.052060792612026285
2014_1107_1338,0.036732173836018255
2014_1107_1344,0.061487155586394504
2014_1107_1361,0.040273570269349836
2014_1107_1372,0.12725625621308365
2014_1107_1386,0.0755848141410201
2014_1107_1387,0.0618073413630126
2014_1107_1390,0.06709704963997322
2014_1107_1393,0.03286086508803449
2014_1107_1397,0.07172001266982596
2014_1107_1400,0.050511514973211206
2014_1107_1409,0.17794234999250755
2014_1107_1411,0.6704697569618044
2014_1107_1417,0.030950905174496345
2014_1107_1418,0.24377565001778534
2014_1107_1433,0.04818040777020738
2014_1107_1437,0.02290158520459788
2014_1107_1438,0.02324679053731926
2014_1107_1444,0.2277522348998664
2014_1107_1451,0.47450591621293947
2014_1107_1454,0.3825185112887703
2014_1107_1455,0.02283385322593415
2014_1107_1458,0.024252241137372302
2014_1107_1459,0.5436339744683644
2014_1107_1462,0.07559462793230737
2014_1110_1112,0.025787964711410847
2014_1110_1113,0.154089106312108
2014_1110_1124,0.09364298482741078
2014_1110_1140,0.16458446158801882
2014_1110_1142,0.7120419606410068
2014_1110_1153,0.08233773143957894
2014_1110_1157,0.7139784260663466
2014_1110_1160,0.11482881248317663
2014_1110_1163,0.06028577551134464
2014_1110_1166,0.06428492334814252
2014_1110_1173,0.15447219310825996
2014_1110_1174,0.2875500047015529
2014_1110_1181,0.059108358016220254
2014_1110_1184,0.4748197559825699
2014_1110_1196,0.022515346433007233
2014_1110_1203,0.1533863718950535
2014_1110_1211,0.07457229033052633
2014_1110_1217,0.19550536221358458
2014_1110_1234,0.1400224547997229
2014_1110_1235,0.04938413418070068
2014_1110_1242,0.05811911792314189
2014_1110_1243,0.16246932737034223
2014_1110_1246,0.0661103696073322
2014_1110_1257,0.041518595344192936
2014_1110_1264,0.24949655275055158
2014_1110_1269,0.35157317999782706
2014_1110_1272,0.1309287473881435
2014_1110_1273,0.3376845917074914
2014_1110_1276,0.062130228782519704
2014_1110_1277,0.04887186376288848
2014_1110_1291,0.7300349613821121
2014_1110_1295,0.30706854308350984
2014_1110_1300,0.37777756678583246
2014_1110_1301,0.18716894896900085
2014_1110_1304,0.20303284883241743
2014_1110_1307,0.0924651217259379
2014_1110_1308,0.287952537108461
2014_1110_1314,0.1017815857101247
2014_1110_1326,0.07564995161902682
2014_1110_1328,0.10071153436654186
2014_1110_1329,0.11798420082468077
2014_1110_1332,0.10681179057800565
2014_1110_1338,0.07667372030487424
2014_1110_1344,0.12483279937346257
2014_1110_1361,0.08372778128558733
2014_1110_1372,0.241008513003349
2014_1110_1386,0.1510876541756749
2014_1110_1387,0.12546482221354252
