ID,Pred
2014_1107_1110,0.31324201719082084
2014_1107_1112,0.010969690537597006
2014_1107_1113,0.07380412088006251
2014_1107_1124,0.04324357272316122
2014_1107_1140,0.07798995529333341
2014_1107_1142,0.525660778922836
2014_1107_1153,0.037089588495367795
2014_1107_1157,0.5366864352568573
2014_1107_1160,0.0526901125250799
2014_1107_1163,0.026739053375658822
2014_1107_1166,0.02900435691295869
2014_1107_1173,0.07404897696420033
2014_1107_1174,0.15318160413515305
2014_1107_1181,0.025384316457870686
2014_1107_1184,0.29504003104566134
2014_1107_1196,0.009795174755980657
2014_1107_1203,0.07389181285595023
2014_1107_1211,0.03356027693309199
2014_1107_1217,0.10014199324566522
2014_1107_1234,0.06544630498259275
2014_1107_1235,0.021839315439972033
2014_1107_1242,0.024535932353695077
2014_1107_1243,0.07665362132857209
2014_1107_1246,0.0283742540004386
2014_1107_1257,0.018570295496330567
2014_1107_1264,0.13093370406397434
2014_1107_1269,0.17800738345144246
2014_1107_1272,0.06103044157439041
2014_1107_1273,0.19303476589196794
2014_1107_1276,0.027366801028510832
2014_1107_1277,0.021254289071954018
2014_1107_1291,0.5286317317331952
2014_1107_1295,0.16706857898868827
2014_1107_1300,0.22394985896404476
2014_1107_1301,0.08886255832932385
2014_1107_1304,0.0982347798040809
2014_1107_1307,0.04264912952903047
2014_1107_1308,0.15318103955593795
2014_1107_1314,0.04490949393217267
2014_1107_1326,0.03362698278846157
2014_1107_1328,0.04478689494535806
2014_1107_1329,0.053749809966017484
2014_1107_1332,0.04931252851891658
2014_1107_1338,0.03440511078107411
2014_1107_1344,0.057653380136995946
2014_1107_1361,0.03900728502799027
2014_1107_1372,0.13056090096568942
2014_1107_1386,0.07225675299630835
2014_1107_1387,0.06011803334099397
2014_1107_1390,0.06193311349909151
2014_1107_1393,0.030244181006644073
2014_1107_1397,0.06841564967990939
2014_1107_1400,0.04585711281481562
2014_1107_1409,0.17148815690828617
2014_1107_1411,0.6730442974752564
2014_1107_1417,0.02882732131930325
2014_1107_1418,0.24133599579608947
2014_1107_1433,0.04658221105547509
2014_1107_1437,0.0214759620330465
2014_1107_1438,0.021838364247222648
2014_1107_1444,0.22461448955229674
2014_1107_1451,0.473003450363122
2014_1107_1454,0.3582480984404238
2014_1107_1455,0.022546525109731954
2014_1107_1458,0.02239570490823405
2014_1107_1459,0.5456527595905772
2014_1107_1462,0.06876281449253746
2014_1110_1112,0.023601191362907004
2014_1110_1113,0.14796445257535382
2014_1110_1124,0.08966882996869018
2014_1110_1140,0.1556494892145569
2014_1110_1142,0.7071843938677089
2014_1110_1153,0.07744284911937957
2014_1110_1157,0.7162681328389003
2014_1110_1160,0.10811097544466237
2014_1110_1163,0.056491665928195135
2014_1110_1166,0.06111928809880733
2014_1110_1173,0.14841592080884508
2014_1110_1174,0.28275288732943976
2014_1110_1181,0.053712701838423214
2014_1110_1184,0.4770124702694413
2014_1110_1196,0.021103088443771713
2014_1110_1203,0.1481261675326483
2014_1110_1211,0.07035422358848605
2014_1110_1217,0.19518998426643772
2014_1110_1234,0.13240908356354858
2014_1110_1235,0.04639989712830155
2014_1110_1242,0.05196802193505927
2014_1110_1243,0.15320359092908573
2014_1110_1246,0.059834499038247585
2014_1110_1257,0.03960337093035699
2014_1110_1264,0.24717926196570555
2014_1110_1269,0.32062710121152854
2014_1110_1272,0.12407488689769648
2014_1110_1273,0.3426751802704396
2014_1110_1276,0.05777644460349237
2014_1110_1277,0.04518734132746331
2014_1110_1291,0.7096464033114616
2014_1110_1295,0.3041671806687966
2014_1110_1300,0.38608949569307827
2014_1110_1301,0.17529031580077392
2014_1110_1304,0.19185852497107767
2014_1110_1307,0.08849523537243083
2014_1110_1308,0.2827520046478053
2014_1110_1314,0.09294949081957292
2014_1110_1326,0.07048872859861285
2014_1110_1328,0.09270847679430595
2014_1110_1329,0.11015568015831285
2014_1110_1332,0.10156163847680132
2014_1110_1338,0.07205623568910834
2014_1110_1344,0.11764640657330087
2014_1110_1361,0.08127089004503729
2014_1110_1372,0.2465693822510703
2014_1110_1386,0.14510584259229128
2014_1110_1387,0.12234276604068418
2014_1110_1390,0.12578510581670044
2014_1110_1393,0.06364192465080916
2014_1110_1397,0.1379680549616306
2014_1110_1400,0.09481015850072075
2014_1110_1409,0.31085996954963874
2014_1110_1411,0.8177237900002863
2014_1110_1417,0.06075849646624714
2014_1110_1418,0.4094223471668476
2014_1110_1433,0.09623124034343666
2014_1110_1437,0.045646984147737185
2014_1110_1438,0.04639792696108233
2014_1110_1444,0.3869953609382299
2014_1110_1451,0.6617099533614941
2014_1110_1454,0.5488533828599184
2014_1110_1455,0.04786352036790886
2014_1110_1458,0.04755158623532848
2014_1110_1459,0.7235492714606915
2014_1110_1462,0.1386156379925195
2014_1112_1113,0.8771729472779219
2014_1112_1124,0.8020089333131717
2014_1112_1140,0.8834610841050105
2014_1112_1142,0.9900317447334536
2014_1112_1153,0.7753853704633986
2014_1112_1157,0.9904593574451412
2014_1112_1160,0.8329109196050242
2014_1112_1163,0.7111695433212091
2014_1112_1166,0.7280441861959869
2014_1112_1173,0.8775577682554664
2014_1112_1174,0.9419001381061252
2014_1112_1181,0.70008157867459
2014_1112_1184,0.9740317202878557
2014_1112_1196,0.4699303648049794
2014_1112_1203,0.8773110201330172
2014_1112_1211,0.7568197663299274
2014_1112_1217,0.9088729138807397
2014_1112_1234,0.8625649505733364
2014_1112_1235,0.6667752648886723
2014_1112_1242,0.6927108287020125
2014_1112_1243,0.8815186372305622
2014_1112_1246,0.7235439735903625
2014_1112_1257,0.6290517493843255
2014_1112_1264,0.9310460448941482
2014_1112_1269,0.9509999028102503
2014_1112_1272,0.8534834530520422
2014_1112_1273,0.9554337160277825
2014_1112_1276,0.7160438671919871
2014_1112_1277,0.660581110344757
2014_1112_1291,0.9901486874170822
2014_1112_1295,0.9473025337370874
2014_1112_1300,0.9627737080068127
2014_1112_1301,0.8973384266006382
2014_1112_1304,0.907089477383412
2014_1112_1307,0.7997023308240746
2014_1112_1308,0.9418998999238496
2014_1112_1314,0.8082131421970797
2014_1112_1326,0.7571977202488869
2014_1112_1328,0.8077691273490061
2014_1112_1329,0.8358174333181426
2014_1112_1332,0.8229685902351191
2014_1112_1338,0.7615250524719558
2014_1112_1344,0.845753212555577
2014_1112_1361,0.7843806190604298
2014_1112_1372,0.9308351600212238
2014_1112_1386,0.8746888995359562
2014_1112_1387,0.8514670032484775
2014_1112_1390,0.8554289301274596
2014_1112_1393,0.7365003279389615
2014_1112_1397,0.8681057321256619
2014_1112_1400,0.8115808398904688
2014_1112_1409,0.9488496557156166
2014_1112_1411,0.9946088161699295
2014_1112_1417,0.7267940747056362
2014_1112_1418,0.9661123405124334
2014_1112_1433,0.8140832426727558
2014_1112_1437,0.6629541759356472
2014_1112_1438,0.6667653714221032
2014_1112_1444,0.9629103827993475
2014_1112_1451,0.9877209631389674
2014_1112_1454,0.9804036689766202
2014_1112_1455,0.6739770592301928
2014_1112_1458,0.6724665703052047
2014_1112_1459,0.9907946194497091
2014_1112_1462,0.868726699757131
