ID,Pred
2018_1104_1112,0.2288657180808616
2018_1104_1113,0.4991978330380024
2018_1104_1116,0.335205754522915
2018_1104_1120,0.3295698794922614
2018_1104_1137,0.6039115389171297
2018_1104_1138,0.49405436924345275
2018_1104_1139,0.40006578411780863
2018_1104_1153,0.2566302813955848
2018_1104_1155,0.3763840150194105
2018_1104_1158,0.7180097549767606
2018_1104_1166,0.47325022640816844
2018_1104_1168,0.8095190259524147
2018_1104_1172,0.6164748831283573
2018_1104_1181,0.18714575705943526
2018_1104_1196,0.4044376676828192
2018_1104_1199,0.48480809779652967
2018_1104_1209,0.7651161167541803
2018_1104_1211,0.21614877052144169
2018_1104_1222,0.37967701965608397
2018_1104_1233,0.7933017088580042
2018_1104_1242,0.14291085179116286
2018_1104_1243,0.42820919393579004
2018_1104_1246,0.2354351983130323
2018_1104_1252,0.8212211391407828
2018_1104_1254,0.9396154011169554
2018_1104_1260,0.4721958179412149
2018_1104_1267,0.6886705567090186
2018_1104_1274,0.5236772378068562
2018_1104_1276,0.21315603339193537
2018_1104_1277,0.15135412864093484
2018_1104_1281,0.47118774323658186
2018_1104_1285,0.6774218346419001
2018_1104_1293,0.694515859998716
2018_1104_1300,0.9657156918984929
2018_1104_1301,0.489057087710226
2018_1104_1305,0.31370399568283325
2018_1104_1308,0.48556512190368345
2018_1104_1314,0.18212601771554682
2018_1104_1326,0.2823874713570696
2018_1104_1328,0.4847544125175176
2018_1104_1335,0.7148240300291272
2018_1104_1344,0.4688932594343464
2018_1104_1345,0.15702808331406398
2018_1104_1347,0.8159735560427359
2018_1104_1348,0.42542486147154535
2018_1104_1355,0.5725988772419125
2018_1104_1361,0.5529118011288601
2018_1104_1371,0.38515195970142846
2018_1104_1372,0.7675626539554845
2018_1104_1382,0.5254515197579865
2018_1104_1393,0.5097977867117496
2018_1104_1395,0.34873640079389
2018_1104_1397,0.20243735775288293
2018_1104_1400,0.4330267231621801
2018_1104_1401,0.38229282398561987
2018_1104_1403,0.3433434489370275
2018_1104_1411,0.8955174057414845
2018_1104_1417,0.48127217893859625
2018_1104_1420,0.8331324543704508
2018_1104_1422,0.6785843310095052
2018_1104_1437,0.109768580947748
2018_1104_1438,0.0922315911262555
2018_1104_1439,0.5421525450467306
2018_1104_1452,0.2903899090160112
2018_1104_1455,0.37223687380893583
2018_1104_1460,0.7543374561364798
2018_1104_1462,0.15324573939071104
2018_1112_1113,0.770237061030603
2018_1112_1116,0.6290458974228879
2018_1112_1120,0.6231001748456131
2018_1112_1137,0.8368055222456277
2018_1112_1138,0.7665756394657136
2018_1112_1139,0.6916123290664214
2018_1112_1153,0.5372562849569419
2018_1112_1155,0.6699445110083179
2018_1112_1158,0.89543208459123
2018_1112_1166,0.7513373471115291
2018_1112_1168,0.9346091996596622
2018_1112_1172,0.8438913349319952
2018_1112_1181,0.436395181895544
2018_1112_1196,0.6954768265508121
2018_1112_1199,0.7598892846006948
2018_1112_1209,0.9163529359563477
2018_1112_1211,0.48116057583596944
2018_1112_1222,0.6730339864459911
2018_1112_1233,0.9280959377821474
2018_1112_1242,0.35928656816051824
2018_1112_1243,0.7157949133671732
2018_1112_1246,0.5087460718613879
2018_1112_1252,0.9392036014587395
2018_1112_1254,0.9812493003377898
2018_1112_1260,0.7505461760933808
2018_1112_1267,0.881506084107925
2018_1112_1274,0.7871177687798231
2018_1112_1276,0.4767301761309033
2018_1112_1277,0.3749214603052771
2018_1112_1281,0.7497880270834117
2018_1112_1285,0.8759699188559209
2018_1112_1293,0.8843389073153267
2018_1112_1300,0.9895540562539181
2018_1112_1301,0.7629787340227977
2018_1112_1305,0.6058736103666875
2018_1112_1308,0.7604418335274341
