ID,Pred
2018_1104_1112,0.23038819087212026
2018_1104_1113,0.49466698106814433
2018_1104_1116,0.3356803756516857
2018_1104_1120,0.330117785348022
2018_1104_1137,0.6006748720084342
2018_1104_1138,0.4905422153554785
2018_1104_1139,0.39581168062478383
2018_1104_1153,0.25770982133870407
2018_1104_1155,0.3747888805897986
2018_1104_1158,0.7183197653899741
2018_1104_1166,0.4673877648795156
2018_1104_1168,0.8058276474459861
2018_1104_1172,0.6061624469836543
2018_1104_1181,0.18678599042883265
2018_1104_1196,0.4007785988117908
2018_1104_1199,0.4828076711314998
2018_1104_1209,0.7610016336080011
2018_1104_1211,0.21618875608308677
2018_1104_1222,0.3758918772918004
2018_1104_1233,0.7901656906181278
2018_1104_1242,0.14276675231421
2018_1104_1243,0.4240388838165261
2018_1104_1246,0.2371164483676318
2018_1104_1252,0.8210685799780603
2018_1104_1254,0.9390181897314006
2018_1104_1260,0.4679254218493953
2018_1104_1267,0.6867805210627764
2018_1104_1274,0.5237656649169034
2018_1104_1276,0.21138509141002956
2018_1104_1277,0.1516247266735319
2018_1104_1281,0.4672954630980814
2018_1104_1285,0.6769337443658136
2018_1104_1293,0.6915312157862467
2018_1104_1300,0.9649600792265584
2018_1104_1301,0.4857603869364408
2018_1104_1305,0.3142198028528564
2018_1104_1308,0.4863567816336841
2018_1104_1314,0.18495362593893333
2018_1104_1326,0.282902550333843
2018_1104_1328,0.4847239280363945
2018_1104_1335,0.7133989090152528
2018_1104_1344,0.47083123256303666
2018_1104_1345,0.15596367315128648
2018_1104_1347,0.8127237376533641
2018_1104_1348,0.42501267613013716
2018_1104_1355,0.573213193111272
2018_1104_1361,0.5456428545732247
2018_1104_1371,0.3833552324937914
2018_1104_1372,0.7627505669016197
2018_1104_1382,0.526030364295698
2018_1104_1393,0.5126737301473435
2018_1104_1395,0.3433416643069679
2018_1104_1397,0.20151414037997709
2018_1104_1400,0.43120895338093496
2018_1104_1401,0.3822637594265035
2018_1104_1403,0.342348527384592
2018_1104_1411,0.8928578141673869
2018_1104_1417,0.4813252152130115
2018_1104_1420,0.8309899755318687
2018_1104_1422,0.6736365145599879
2018_1104_1437,0.10904486911927451
2018_1104_1438,0.09195057757946289
2018_1104_1439,0.5362994427777906
2018_1104_1452,0.28941577394201906
2018_1104_1455,0.3723239127437591
2018_1104_1460,0.7535213212611781
2018_1104_1462,0.15600490109008486
2018_1112_1113,0.7652978281609171
2018_1112_1116,0.6273059767522081
2018_1112_1120,0.6214313985363753
2018_1112_1137,0.8336276473137928
2018_1112_1138,0.7623206828504024
2018_1112_1139,0.6857519242945636
2018_1112_1153,0.5362797758341211
2018_1112_1155,0.6663125554262967
2018_1112_1158,0.894676244420348
2018_1112_1166,0.7450998247362678
2018_1112_1168,0.9325417042256224
2018_1112_1172,0.8367838088757421
2018_1112_1181,0.4334595057444691
2018_1112_1196,0.6902008821945023
2018_1112_1199,0.7566654866264851
2018_1112_1209,0.9138407813271969
2018_1112_1211,0.4788287336959041
2018_1112_1222,0.6673577162725307
2018_1112_1233,0.9261640095041561
2018_1112_1242,0.3568144738307818
2018_1112_1243,0.7103461116099571
2018_1112_1246,0.5086807694961045
2018_1112_1252,0.9385945289581539
2018_1112_1254,0.980876710325106
2018_1112_1260,0.7455097842624147
2018_1112_1267,0.8795728319203865
2018_1112_1274,0.7855681009323328
2018_1112_1276,0.4717012807458208
2018_1112_1277,0.3731717270289924
2018_1112_1281,0.7450293958335132
2018_1112_1285,0.8746809798075235
2018_1112_1293,0.881902218026525
2018_1112_1300,0.9892163218920715
2018_1112_1301,0.7588356825036013
2018_1112_1305,0.6041569426641284
2018_1112_1308,0.7592723228758659
2018_1112_1314,0.43048827452927385
2018_1112_1326,0.5678713012165469
2018_1112_1328,0.7580755004551535
2018_1112_1335,0.8923746677610509
2018_1112_1344,0.7477169648690252
2018_1112_1345,0.3810033212001246
2018_1112_1347,0.9352988413012676
2018_1112_1348,0.7111655595610614
2018_1112_1355,0.8173138786578074
2018_1112_1361,0.8000107741067145
2018_1112_1371,0.6743551535696439
2018_1112_1372,0.9145967907331
2018_1112_1382,0.787093891681403
2018_1112_1393,0.77798916078974
2018_1112_1395,0.6352584295593405
2018_1112_1397,0.4567143499060709
2018_1112_1400,0.7163362760221107
2018_1112_1401,0.6733398559273305
2018_1112_1403,0.6342364606798148
2018_1112_1411,0.9652279758398593
2018_1112_1417,0.7555705982099709
2018_1112_1420,0.9424560512462403
2018_1112_1422,0.8730233983760215
2018_1112_1437,0.2896151231895559
2018_1112_1438,0.2522275676786468
2018_1112_1439,0.7939226211108197
2018_1112_1452,0.5756783814618147
2018_1112_1455,0.6639664386283505
2018_1112_1460,0.9105820385158363
2018_1112_1462,0.3810771785127368
2018_1113_1116,0.3398167304107414
2018_1113_1120,0.3342200807266621
2018_1113_1137,0.6051022987399823
2018_1113_1138,0.4951644673206096
2018_1113_1139,0.40024257656916673
2018_1113_1153,0.2612632531434618
2018_1113_1155,0.37913211437354966
2018_1113_1158,0.7220464052470673
2018_1113_1166,0.47199397274068
2018_1113_1168,0.8087048695709382
2018_1113_1172,0.6105684769170536
2018_1113_1181,0.18961129318120545
2018_1113_1196,0.40522780459504026
2018_1113_1199,0.48742677144488356
2018_1113_1209,0.7643488399352113
2018_1113_1211,0.2193388462458898
2018_1113_1222,0.3802401193567479
2018_1113_1233,0.7932154361063019
2018_1113_1242,0.1450449827956313
2018_1113_1243,0.4285616318375797
